02.04. 17:00;70,601
02.04. 18:00;56,705
02.04. 19:00;39,9471
02.04. 20:00;35,8363
02.04. 21:00;33,8891
02.04. 22:00;32,1287
02.04. 23:00;30,8503
03.04. 00:00;27,0149
03.04. 01:00;23,6024
03.04. 02:00;21,7536
03.04. 03:00;21,8716
03.04. 04:00;25,9921
03.04. 05:00;29,5226
03.04. 06:00;31,9517
03.04. 07:00;42,4154
03.04. 08:00;68,575
03.04. 09:00;83,131
03.04. 10:00;84,25
03.04. 11:00;86,828
03.04. 12:00;80,779
03.04. 13:00;68,8
03.04. 14:00;64,984
03.04. 15:00;70,344
03.04. 16:00;71,938
03.04. 17:00;70,601
03.04. 18:00;56,705
03.04. 19:00;39,9471
03.04. 20:00;35,8363
03.04. 21:00;33,8891
03.04. 22:00;32,1287
03.04. 23:00;30,8503
04.04. 00:00;27,0149
04.04. 01:00;23,6024
04.04. 02:00;21,7536
04.04. 03:00;21,8716
04.04. 04:00;25,9921
04.04. 05:00;29,5226
04.04. 06:00;31,9517
04.04. 07:00;42,4154
04.04. 08:00;68,575
04.04. 09:00;83,131
04.04. 10:00;84,25
04.04. 11:00;86,828
04.04. 12:00;80,779
04.04. 13:00;68,8
04.04. 14:00;64,984
04.04. 15:00;70,344
04.04. 16:00;71,938
04.04. 17:00;70,601
04.04. 18:00;56,705
04.04. 19:00;39,9471
04.04. 20:00;35,8363
04.04. 21:00;33,8891
04.04. 22:00;32,1287
04.04. 23:00;30,8503
05.04. 00:00;27,0149
05.04. 01:00;23,6024
05.04. 02:00;21,7536
05.04. 03:00;21,8716
05.04. 04:00;25,9921
05.04. 05:00;29,5226
05.04. 06:00;31,9517
05.04. 07:00;42,4154
05.04. 08:00;68,575
05.04. 09:00;83,131
05.04. 10:00;84,25
05.04. 11:00;86,828
05.04. 12:00;80,779
05.04. 13:00;68,8
05.04. 14:00;64,984
05.04. 15:00;70,344
05.04. 16:00;71,938
05.04. 17:00;70,601
05.04. 18:00;56,705
05.04. 19:00;39,9471
05.04. 20:00;35,8363
05.04. 21:00;33,8891
05.04. 22:00;32,1287
05.04. 23:00;30,8503
06.04. 00:00;30,3585
06.04. 01:00;30,2503
06.04. 02:00;27,418100000000003
06.04. 03:00;26,7395
06.04. 04:00;27,664
06.04. 05:00;28,5392
06.04. 06:00;29,4243
06.04. 07:00;44,7262
06.04. 08:00;66,31299999999999
06.04. 09:00;73,669
06.04. 10:00;75,144
06.04. 11:00;76,727
06.04. 12:00;75,557
06.04. 13:00;66,383
06.04. 14:00;49,525999999999996
06.04. 15:00;37,3214
06.04. 16:00;31,0667
06.04. 17:00;31,410899999999998
06.04. 18:00;33,1024
06.04. 19:00;34,0858
06.04. 20:00;35,8559
06.04. 21:00;34,5873
06.04. 22:00;31,5977
06.04. 23:00;28,6671
07.04. 00:00;25,7659
07.04. 01:00;22,323900000000002
07.04. 02:00;19,2163
07.04. 03:00;17,5838
07.04. 04:00;17,1708
07.04. 05:00;17,8002
07.04. 06:00;17,8886
07.04. 07:00;19,6294
07.04. 08:00;20,9471
07.04. 09:00;23,9957
07.04. 10:00;27,1723
07.04. 11:00;30,2208
07.04. 12:00;32,561499999999995
07.04. 13:00;31,9813
07.04. 14:00;29,1981
07.04. 15:00;26,296999999999997
07.04. 16:00;24,399
07.04. 17:00;28,4998
07.04. 18:00;31,578
07.04. 19:00;33,0924
07.04. 20:00;34,734700000000004
07.04. 21:00;32,6697
07.04. 22:00;28,6571
07.04. 23:00;25,5594
08.04. 00:00;27,0149
08.04. 01:00;23,6024
08.04. 02:00;21,7536
08.04. 03:00;21,8716
08.04. 04:00;25,9921
08.04. 05:00;29,5226
08.04. 06:00;31,9517
08.04. 07:00;42,4154
08.04. 08:00;68,575
08.04. 09:00;83,131
08.04. 10:00;84,25
08.04. 11:00;86,828
08.04. 12:00;80,779
08.04. 13:00;68,8
08.04. 14:00;64,984
08.04. 15:00;70,344
08.04. 16:00;71,938
08.04. 17:00;70,601
08.04. 18:00;56,705
08.04. 19:00;39,9471
08.04. 20:00;35,8363
08.04. 21:00;33,8891
08.04. 22:00;32,1287
08.04. 23:00;30,8503
09.04. 00:00;27,0149
09.04. 01:00;23,6024
09.04. 02:00;21,7536
09.04. 03:00;21,8716
09.04. 04:00;25,9921
09.04. 05:00;29,5226
09.04. 06:00;31,9517
09.04. 07:00;42,4154
09.04. 08:00;68,575
09.04. 09:00;83,131
09.04. 10:00;84,25
09.04. 11:00;86,828
09.04. 12:00;80,779
09.04. 13:00;68,8
09.04. 14:00;64,984
09.04. 15:00;70,344
09.04. 16:00;71,938
09.04. 17:00;70,601
09.04. 18:00;56,705
09.04. 19:00;39,9471
09.04. 20:00;35,8363
09.04. 21:00;33,8891
09.04. 22:00;32,1287
09.04. 23:00;30,8503
10.04. 00:00;27,0149
10.04. 01:00;23,6024
10.04. 02:00;21,7536
10.04. 03:00;21,8716
10.04. 04:00;25,9921
10.04. 05:00;29,5226
10.04. 06:00;31,9517
10.04. 07:00;42,4154
10.04. 08:00;68,575
10.04. 09:00;83,131
10.04. 10:00;84,25
10.04. 11:00;86,828
10.04. 12:00;80,779
10.04. 13:00;68,8
10.04. 14:00;64,984
10.04. 15:00;70,344
10.04. 16:00;71,938
10.04. 17:00;70,601
10.04. 18:00;56,705
10.04. 19:00;39,9471
10.04. 20:00;35,8363
10.04. 21:00;33,8891
10.04. 22:00;32,1287
10.04. 23:00;30,8503
11.04. 00:00;27,0149
11.04. 01:00;23,6024
11.04. 02:00;21,7536
11.04. 03:00;21,8716
11.04. 04:00;25,9921
11.04. 05:00;29,5226
11.04. 06:00;31,9517
11.04. 07:00;42,4154
11.04. 08:00;68,575
11.04. 09:00;83,131
11.04. 10:00;84,25
11.04. 11:00;86,828
11.04. 12:00;80,779
11.04. 13:00;68,8
11.04. 14:00;64,984
11.04. 15:00;70,344
11.04. 16:00;71,938
11.04. 17:00;70,601
11.04. 18:00;56,705
11.04. 19:00;39,9471
11.04. 20:00;35,8363
11.04. 21:00;33,8891
11.04. 22:00;32,1287
11.04. 23:00;30,8503
12.04. 00:00;27,0149
12.04. 01:00;23,6024
12.04. 02:00;21,7536
12.04. 03:00;21,8716
12.04. 04:00;25,9921
12.04. 05:00;29,5226
12.04. 06:00;31,9517
12.04. 07:00;42,4154
12.04. 08:00;68,575
12.04. 09:00;83,131
12.04. 10:00;84,25
12.04. 11:00;86,828
12.04. 12:00;80,779
12.04. 13:00;68,8
12.04. 14:00;64,984
12.04. 15:00;70,344
12.04. 16:00;71,938
12.04. 17:00;70,601
12.04. 18:00;56,705
12.04. 19:00;39,9471
12.04. 20:00;35,8363
12.04. 21:00;33,8891
12.04. 22:00;32,1287
12.04. 23:00;30,8503
13.04. 00:00;30,3585
13.04. 01:00;30,2503
13.04. 02:00;27,418100000000003
13.04. 03:00;26,7395
13.04. 04:00;27,664
13.04. 05:00;28,5392
13.04. 06:00;29,4243
13.04. 07:00;44,7262
13.04. 08:00;66,31299999999999
13.04. 09:00;73,669
13.04. 10:00;75,144
13.04. 11:00;76,727
13.04. 12:00;75,557
13.04. 13:00;66,383
13.04. 14:00;49,525999999999996
13.04. 15:00;37,3214
13.04. 16:00;31,0667
13.04. 17:00;31,410899999999998
13.04. 18:00;33,1024
13.04. 19:00;34,0858
13.04. 20:00;35,8559
13.04. 21:00;34,5873
13.04. 22:00;31,5977
13.04. 23:00;28,6671
14.04. 00:00;25,7659
14.04. 01:00;22,323900000000002
14.04. 02:00;19,2163
14.04. 03:00;17,5838
14.04. 04:00;17,1708
14.04. 05:00;17,8002
14.04. 06:00;17,8886
14.04. 07:00;19,6294
14.04. 08:00;20,9471
14.04. 09:00;23,9957
14.04. 10:00;27,1723
14.04. 11:00;30,2208
14.04. 12:00;32,561499999999995
14.04. 13:00;31,9813
14.04. 14:00;29,1981
14.04. 15:00;26,296999999999997
14.04. 16:00;24,399
14.04. 17:00;28,4998
14.04. 18:00;31,578
14.04. 19:00;33,0924
14.04. 20:00;34,734700000000004
14.04. 21:00;32,6697
14.04. 22:00;28,6571
14.04. 23:00;25,5594
15.04. 00:00;27,0149
15.04. 01:00;23,6024
15.04. 02:00;21,7536
15.04. 03:00;21,8716
15.04. 04:00;25,9921
15.04. 05:00;29,5226
15.04. 06:00;31,9517
15.04. 07:00;42,4154
15.04. 08:00;68,575
15.04. 09:00;83,131
15.04. 10:00;84,25
15.04. 11:00;86,828
15.04. 12:00;80,779
15.04. 13:00;68,8
15.04. 14:00;64,984
15.04. 15:00;70,344
15.04. 16:00;71,938
15.04. 17:00;70,601
15.04. 18:00;56,705
15.04. 19:00;39,9471
15.04. 20:00;35,8363
15.04. 21:00;33,8891
15.04. 22:00;32,1287
15.04. 23:00;30,8503
16.04. 00:00;27,0149
16.04. 01:00;23,6024
16.04. 02:00;21,7536
16.04. 03:00;21,8716
16.04. 04:00;25,9921
16.04. 05:00;29,5226
16.04. 06:00;31,9517
16.04. 07:00;42,4154
16.04. 08:00;68,575
16.04. 09:00;83,131
16.04. 10:00;84,25
16.04. 11:00;86,828
16.04. 12:00;80,779
16.04. 13:00;68,8
16.04. 14:00;64,984
16.04. 15:00;70,344
16.04. 16:00;71,938
16.04. 17:00;70,601
16.04. 18:00;56,705
16.04. 19:00;39,9471
16.04. 20:00;35,8363
16.04. 21:00;33,8891
16.04. 22:00;32,1287
16.04. 23:00;30,8503
17.04. 00:00;27,0149
17.04. 01:00;23,6024
17.04. 02:00;21,7536
17.04. 03:00;21,8716
17.04. 04:00;25,9921
17.04. 05:00;29,5226
17.04. 06:00;31,9517
17.04. 07:00;42,4154
17.04. 08:00;68,575
17.04. 09:00;83,131
17.04. 10:00;84,25
17.04. 11:00;86,828
17.04. 12:00;80,779
17.04. 13:00;68,8
17.04. 14:00;64,984
17.04. 15:00;70,344
17.04. 16:00;71,938
17.04. 17:00;70,601
17.04. 18:00;56,705
17.04. 19:00;39,9471
17.04. 20:00;35,8363
17.04. 21:00;33,8891
17.04. 22:00;32,1287
17.04. 23:00;30,8503
18.04. 00:00;27,0149
18.04. 01:00;23,6024
18.04. 02:00;21,7536
18.04. 03:00;21,8716
18.04. 04:00;25,9921
18.04. 05:00;29,5226
18.04. 06:00;31,9517
18.04. 07:00;42,4154
18.04. 08:00;68,575
18.04. 09:00;83,131
18.04. 10:00;84,25
18.04. 11:00;86,828
18.04. 12:00;80,779
18.04. 13:00;68,8
18.04. 14:00;64,984
18.04. 15:00;70,344
18.04. 16:00;71,938
18.04. 17:00;70,601
18.04. 18:00;56,705
18.04. 19:00;39,9471
18.04. 20:00;35,8363
18.04. 21:00;33,8891
18.04. 22:00;32,1287
18.04. 23:00;30,8503
19.04. 00:00;27,0149
19.04. 01:00;23,6024
19.04. 02:00;21,7536
19.04. 03:00;21,8716
19.04. 04:00;25,9921
19.04. 05:00;29,5226
19.04. 06:00;31,9517
19.04. 07:00;42,4154
19.04. 08:00;68,575
19.04. 09:00;83,131
19.04. 10:00;84,25
19.04. 11:00;86,828
19.04. 12:00;80,779
19.04. 13:00;68,8
19.04. 14:00;64,984
19.04. 15:00;70,344
19.04. 16:00;71,938
19.04. 17:00;70,601
19.04. 18:00;56,705
19.04. 19:00;39,9471
19.04. 20:00;35,8363
19.04. 21:00;33,8891
19.04. 22:00;32,1287
19.04. 23:00;30,8503
20.04. 00:00;30,3585
20.04. 01:00;30,2503
20.04. 02:00;27,418100000000003
20.04. 03:00;26,7395
20.04. 04:00;27,664
20.04. 05:00;28,5392
20.04. 06:00;29,4243
20.04. 07:00;44,7262
20.04. 08:00;66,31299999999999
20.04. 09:00;73,669
20.04. 10:00;75,144
20.04. 11:00;76,727
20.04. 12:00;75,557
20.04. 13:00;66,383
20.04. 14:00;49,525999999999996
20.04. 15:00;37,3214
20.04. 16:00;31,0667
20.04. 17:00;31,410899999999998
20.04. 18:00;33,1024
20.04. 19:00;34,0858
20.04. 20:00;35,8559
20.04. 21:00;34,5873
20.04. 22:00;31,5977
20.04. 23:00;28,6671
21.04. 00:00;25,7659
21.04. 01:00;22,323900000000002
21.04. 02:00;19,2163
21.04. 03:00;17,5838
21.04. 04:00;17,1708
21.04. 05:00;17,8002
21.04. 06:00;17,8886
21.04. 07:00;19,6294
21.04. 08:00;20,9471
21.04. 09:00;23,9957
21.04. 10:00;27,1723
21.04. 11:00;30,2208
21.04. 12:00;32,561499999999995
21.04. 13:00;31,9813
21.04. 14:00;29,1981
21.04. 15:00;26,296999999999997
21.04. 16:00;24,399
21.04. 17:00;28,4998
21.04. 18:00;31,578
21.04. 19:00;33,0924
21.04. 20:00;34,734700000000004
21.04. 21:00;32,6697
21.04. 22:00;28,6571
21.04. 23:00;25,5594
22.04. 00:00;27,0149
22.04. 01:00;23,6024
22.04. 02:00;21,7536
22.04. 03:00;21,8716
22.04. 04:00;25,9921
22.04. 05:00;29,5226
22.04. 06:00;31,9517
22.04. 07:00;42,4154
22.04. 08:00;68,575
22.04. 09:00;83,131
22.04. 10:00;84,25
22.04. 11:00;86,828
22.04. 12:00;80,779
22.04. 13:00;68,8
22.04. 14:00;64,984
22.04. 15:00;70,344
22.04. 16:00;71,938
22.04. 17:00;70,601
22.04. 18:00;56,705
22.04. 19:00;39,9471
22.04. 20:00;35,8363
22.04. 21:00;33,8891
22.04. 22:00;32,1287
22.04. 23:00;30,8503
23.04. 00:00;27,0149
23.04. 01:00;23,6024
23.04. 02:00;21,7536
23.04. 03:00;21,8716
23.04. 04:00;25,9921
23.04. 05:00;29,5226
23.04. 06:00;31,9517
23.04. 07:00;42,4154
23.04. 08:00;68,575
23.04. 09:00;83,131
23.04. 10:00;84,25
23.04. 11:00;86,828
23.04. 12:00;80,779
23.04. 13:00;68,8
23.04. 14:00;64,984
23.04. 15:00;70,344
23.04. 16:00;71,938
23.04. 17:00;70,601
23.04. 18:00;56,705
23.04. 19:00;39,9471
23.04. 20:00;35,8363
23.04. 21:00;33,8891
23.04. 22:00;32,1287
23.04. 23:00;30,8503
24.04. 00:00;27,0149
24.04. 01:00;23,6024
24.04. 02:00;21,7536
24.04. 03:00;21,8716
24.04. 04:00;25,9921
24.04. 05:00;29,5226
24.04. 06:00;31,9517
24.04. 07:00;42,4154
24.04. 08:00;68,575
24.04. 09:00;83,131
24.04. 10:00;84,25
24.04. 11:00;86,828
24.04. 12:00;80,779
24.04. 13:00;68,8
24.04. 14:00;64,984
24.04. 15:00;70,344
24.04. 16:00;71,938
24.04. 17:00;70,601
24.04. 18:00;56,705
24.04. 19:00;39,9471
24.04. 20:00;35,8363
24.04. 21:00;33,8891
24.04. 22:00;32,1287
24.04. 23:00;30,8503
25.04. 00:00;27,0149
25.04. 01:00;23,6024
25.04. 02:00;21,7536
25.04. 03:00;21,8716
25.04. 04:00;25,9921
25.04. 05:00;29,5226
25.04. 06:00;31,9517
25.04. 07:00;42,4154
25.04. 08:00;68,575
25.04. 09:00;83,131
25.04. 10:00;84,25
25.04. 11:00;86,828
25.04. 12:00;80,779
25.04. 13:00;68,8
25.04. 14:00;64,984
25.04. 15:00;70,344
25.04. 16:00;71,938
25.04. 17:00;70,601
25.04. 18:00;56,705
25.04. 19:00;39,9471
25.04. 20:00;35,8363
25.04. 21:00;33,8891
25.04. 22:00;32,1287
25.04. 23:00;30,8503
26.04. 00:00;27,0149
26.04. 01:00;23,6024
26.04. 02:00;21,7536
26.04. 03:00;21,8716
26.04. 04:00;25,9921
26.04. 05:00;29,5226
26.04. 06:00;31,9517
26.04. 07:00;42,4154
26.04. 08:00;68,575
26.04. 09:00;83,131
26.04. 10:00;84,25
26.04. 11:00;86,828
26.04. 12:00;80,779
26.04. 13:00;68,8
26.04. 14:00;64,984
26.04. 15:00;70,344
26.04. 16:00;71,938
26.04. 17:00;70,601
26.04. 18:00;56,705
26.04. 19:00;39,9471
26.04. 20:00;35,8363
26.04. 21:00;33,8891
26.04. 22:00;32,1287
26.04. 23:00;30,8503
27.04. 00:00;30,3585
27.04. 01:00;30,2503
27.04. 02:00;27,418100000000003
27.04. 03:00;26,7395
27.04. 04:00;27,664
27.04. 05:00;28,5392
27.04. 06:00;29,4243
27.04. 07:00;44,7262
27.04. 08:00;66,31299999999999
27.04. 09:00;73,669
27.04. 10:00;75,144
27.04. 11:00;76,727
27.04. 12:00;75,557
27.04. 13:00;66,383
27.04. 14:00;49,525999999999996
27.04. 15:00;37,3214
27.04. 16:00;31,0667
27.04. 17:00;31,410899999999998
27.04. 18:00;33,1024
27.04. 19:00;34,0858
27.04. 20:00;35,8559
27.04. 21:00;34,5873
27.04. 22:00;31,5977
27.04. 23:00;28,6671
28.04. 00:00;25,7659
28.04. 01:00;22,323900000000002
28.04. 02:00;19,2163
28.04. 03:00;17,5838
28.04. 04:00;17,1708
28.04. 05:00;17,8002
28.04. 06:00;17,8886
28.04. 07:00;19,6294
28.04. 08:00;20,9471
28.04. 09:00;23,9957
28.04. 10:00;27,1723
28.04. 11:00;30,2208
28.04. 12:00;32,561499999999995
28.04. 13:00;31,9813
28.04. 14:00;29,1981
28.04. 15:00;26,296999999999997
28.04. 16:00;24,399
28.04. 17:00;28,4998
28.04. 18:00;31,578
28.04. 19:00;33,0924
28.04. 20:00;34,734700000000004
28.04. 21:00;32,6697
28.04. 22:00;28,6571
28.04. 23:00;25,5594
29.04. 00:00;27,0149
29.04. 01:00;23,6024
29.04. 02:00;21,7536
29.04. 03:00;21,8716
29.04. 04:00;25,9921
29.04. 05:00;29,5226
29.04. 06:00;31,9517
29.04. 07:00;42,4154
29.04. 08:00;68,575
29.04. 09:00;83,131
29.04. 10:00;84,25
29.04. 11:00;86,828
29.04. 12:00;80,779
29.04. 13:00;68,8
29.04. 14:00;64,984
29.04. 15:00;70,344
29.04. 16:00;71,938
29.04. 17:00;70,601
29.04. 18:00;56,705
29.04. 19:00;39,9471
29.04. 20:00;35,8363
29.04. 21:00;33,8891
29.04. 22:00;32,1287
29.04. 23:00;30,8503
30.04. 00:00;27,0149
30.04. 01:00;23,6024
30.04. 02:00;21,7536
30.04. 03:00;21,8716
30.04. 04:00;25,9921
30.04. 05:00;29,5226
30.04. 06:00;31,9517
30.04. 07:00;42,4154
30.04. 08:00;68,575
30.04. 09:00;83,131
30.04. 10:00;84,25
30.04. 11:00;86,828
30.04. 12:00;80,779
30.04. 13:00;68,8
30.04. 14:00;64,984
30.04. 15:00;70,344
30.04. 16:00;71,938
30.04. 17:00;70,601
30.04. 18:00;56,705
30.04. 19:00;39,9471
30.04. 20:00;35,8363
30.04. 21:00;33,8891
30.04. 22:00;32,1287
30.04. 23:00;30,8503
01.05. 00:00;27,0149
01.05. 01:00;23,6024
01.05. 02:00;21,7536
01.05. 03:00;21,8716
01.05. 04:00;25,9921
01.05. 05:00;29,5226
01.05. 06:00;31,9517
01.05. 07:00;42,4154
01.05. 08:00;68,575
01.05. 09:00;83,131
01.05. 10:00;84,25
01.05. 11:00;86,828
01.05. 12:00;80,779
01.05. 13:00;68,8
01.05. 14:00;64,984
01.05. 15:00;70,344
01.05. 16:00;71,938
01.05. 17:00;70,601
01.05. 18:00;56,705
01.05. 19:00;39,9471
01.05. 20:00;35,8363
01.05. 21:00;33,8891
01.05. 22:00;32,1287
01.05. 23:00;30,8503
02.05. 00:00;27,0149
02.05. 01:00;23,6024
02.05. 02:00;21,7536
02.05. 03:00;21,8716
02.05. 04:00;25,9921
02.05. 05:00;29,5226
02.05. 06:00;31,9517
02.05. 07:00;42,4154
02.05. 08:00;68,575
02.05. 09:00;83,131
02.05. 10:00;84,25
02.05. 11:00;86,828
02.05. 12:00;80,779
02.05. 13:00;68,8
02.05. 14:00;64,984
02.05. 15:00;70,344
02.05. 16:00;71,938
02.05. 17:00;70,601
02.05. 18:00;56,705
02.05. 19:00;39,9471
02.05. 20:00;35,8363
02.05. 21:00;33,8891
02.05. 22:00;32,1287
02.05. 23:00;30,8503
03.05. 00:00;27,0149
03.05. 01:00;23,6024
03.05. 02:00;21,7536
03.05. 03:00;21,8716
03.05. 04:00;25,9921
03.05. 05:00;29,5226
03.05. 06:00;31,9517
03.05. 07:00;42,4154
03.05. 08:00;68,575
03.05. 09:00;83,131
03.05. 10:00;84,25
03.05. 11:00;86,828
03.05. 12:00;80,779
03.05. 13:00;68,8
03.05. 14:00;64,984
03.05. 15:00;70,344
03.05. 16:00;71,938
03.05. 17:00;70,601
03.05. 18:00;56,705
03.05. 19:00;39,9471
03.05. 20:00;35,8363
03.05. 21:00;33,8891
03.05. 22:00;32,1287
03.05. 23:00;30,8503
04.05. 00:00;30,3585
04.05. 01:00;30,2503
04.05. 02:00;27,418100000000003
04.05. 03:00;26,7395
04.05. 04:00;27,664
04.05. 05:00;28,5392
04.05. 06:00;29,4243
04.05. 07:00;44,7262
04.05. 08:00;66,31299999999999
04.05. 09:00;73,669
04.05. 10:00;75,144
04.05. 11:00;76,727
04.05. 12:00;75,557
04.05. 13:00;66,383
04.05. 14:00;49,525999999999996
04.05. 15:00;37,3214
04.05. 16:00;31,0667
04.05. 17:00;31,410899999999998
04.05. 18:00;33,1024
04.05. 19:00;34,0858
04.05. 20:00;35,8559
04.05. 21:00;34,5873
04.05. 22:00;31,5977
04.05. 23:00;28,6671
05.05. 00:00;25,7659
05.05. 01:00;22,323900000000002
05.05. 02:00;19,2163
05.05. 03:00;17,5838
05.05. 04:00;17,1708
05.05. 05:00;17,8002
05.05. 06:00;17,8886
05.05. 07:00;19,6294
05.05. 08:00;20,9471
05.05. 09:00;23,9957
05.05. 10:00;27,1723
05.05. 11:00;30,2208
05.05. 12:00;32,561499999999995
05.05. 13:00;31,9813
05.05. 14:00;29,1981
05.05. 15:00;26,296999999999997
05.05. 16:00;24,399
05.05. 17:00;28,4998
05.05. 18:00;31,578
05.05. 19:00;33,0924
05.05. 20:00;34,734700000000004
05.05. 21:00;32,6697
05.05. 22:00;28,6571
05.05. 23:00;25,5594
06.05. 00:00;27,0149
06.05. 01:00;23,6024
06.05. 02:00;21,7536
06.05. 03:00;21,8716
06.05. 04:00;25,9921
06.05. 05:00;29,5226
06.05. 06:00;31,9517
06.05. 07:00;42,4154
06.05. 08:00;68,575
06.05. 09:00;83,131
06.05. 10:00;84,25
06.05. 11:00;86,828
06.05. 12:00;80,779
06.05. 13:00;68,8
06.05. 14:00;64,984
06.05. 15:00;70,344
06.05. 16:00;71,938
06.05. 17:00;70,601
06.05. 18:00;56,705
06.05. 19:00;39,9471
06.05. 20:00;35,8363
06.05. 21:00;33,8891
06.05. 22:00;32,1287
06.05. 23:00;30,8503
07.05. 00:00;27,0149
07.05. 01:00;23,6024
07.05. 02:00;21,7536
07.05. 03:00;21,8716
07.05. 04:00;25,9921
07.05. 05:00;29,5226
07.05. 06:00;31,9517
07.05. 07:00;42,4154
07.05. 08:00;68,575
07.05. 09:00;83,131
07.05. 10:00;84,25
07.05. 11:00;86,828
07.05. 12:00;80,779
07.05. 13:00;68,8
07.05. 14:00;64,984
07.05. 15:00;70,344
07.05. 16:00;71,938
07.05. 17:00;70,601
07.05. 18:00;56,705
07.05. 19:00;39,9471
07.05. 20:00;35,8363
07.05. 21:00;33,8891
07.05. 22:00;32,1287
07.05. 23:00;30,8503
08.05. 00:00;27,0149
08.05. 01:00;23,6024
08.05. 02:00;21,7536
08.05. 03:00;21,8716
08.05. 04:00;25,9921
08.05. 05:00;29,5226
08.05. 06:00;31,9517
08.05. 07:00;42,4154
08.05. 08:00;68,575
08.05. 09:00;83,131
08.05. 10:00;84,25
08.05. 11:00;86,828
08.05. 12:00;80,779
08.05. 13:00;68,8
08.05. 14:00;64,984
08.05. 15:00;70,344
08.05. 16:00;71,938
08.05. 17:00;70,601
08.05. 18:00;56,705
08.05. 19:00;39,9471
08.05. 20:00;35,8363
08.05. 21:00;33,8891
08.05. 22:00;32,1287
08.05. 23:00;30,8503
09.05. 00:00;27,0149
09.05. 01:00;23,6024
09.05. 02:00;21,7536
09.05. 03:00;21,8716
09.05. 04:00;25,9921
09.05. 05:00;29,5226
09.05. 06:00;31,9517
09.05. 07:00;42,4154
09.05. 08:00;68,575
09.05. 09:00;83,131
09.05. 10:00;84,25
09.05. 11:00;86,828
09.05. 12:00;80,779
09.05. 13:00;68,8
09.05. 14:00;64,984
09.05. 15:00;70,344
09.05. 16:00;71,938
09.05. 17:00;70,601
09.05. 18:00;56,705
09.05. 19:00;39,9471
09.05. 20:00;35,8363
09.05. 21:00;33,8891
09.05. 22:00;32,1287
09.05. 23:00;30,8503
10.05. 00:00;27,0149
10.05. 01:00;23,6024
10.05. 02:00;21,7536
10.05. 03:00;21,8716
10.05. 04:00;25,9921
10.05. 05:00;29,5226
10.05. 06:00;31,9517
10.05. 07:00;42,4154
10.05. 08:00;68,575
10.05. 09:00;83,131
10.05. 10:00;84,25
10.05. 11:00;86,828
10.05. 12:00;80,779
10.05. 13:00;68,8
10.05. 14:00;64,984
10.05. 15:00;70,344
10.05. 16:00;71,938
10.05. 17:00;70,601
10.05. 18:00;56,705
10.05. 19:00;39,9471
10.05. 20:00;35,8363
10.05. 21:00;33,8891
10.05. 22:00;32,1287
10.05. 23:00;30,8503
11.05. 00:00;30,3585
11.05. 01:00;30,2503
11.05. 02:00;27,418100000000003
11.05. 03:00;26,7395
11.05. 04:00;27,664
11.05. 05:00;28,5392
11.05. 06:00;29,4243
11.05. 07:00;44,7262
11.05. 08:00;66,31299999999999
11.05. 09:00;73,669
11.05. 10:00;75,144
11.05. 11:00;76,727
11.05. 12:00;75,557
11.05. 13:00;66,383
11.05. 14:00;49,525999999999996
11.05. 15:00;37,3214
11.05. 16:00;31,0667
11.05. 17:00;31,410899999999998
11.05. 18:00;33,1024
11.05. 19:00;34,0858
11.05. 20:00;35,8559
11.05. 21:00;34,5873
11.05. 22:00;31,5977
11.05. 23:00;28,6671
12.05. 00:00;25,7659
12.05. 01:00;22,323900000000002
12.05. 02:00;19,2163
12.05. 03:00;17,5838
12.05. 04:00;17,1708
12.05. 05:00;17,8002
12.05. 06:00;17,8886
12.05. 07:00;19,6294
12.05. 08:00;20,9471
12.05. 09:00;23,9957
12.05. 10:00;27,1723
12.05. 11:00;30,2208
12.05. 12:00;32,561499999999995
12.05. 13:00;31,9813
12.05. 14:00;29,1981
12.05. 15:00;26,296999999999997
12.05. 16:00;24,399
12.05. 17:00;28,4998
12.05. 18:00;31,578
12.05. 19:00;33,0924
12.05. 20:00;34,734700000000004
12.05. 21:00;32,6697
12.05. 22:00;28,6571
12.05. 23:00;25,5594
13.05. 00:00;27,0149
13.05. 01:00;23,6024
13.05. 02:00;21,7536
13.05. 03:00;21,8716
13.05. 04:00;25,9921
13.05. 05:00;29,5226
13.05. 06:00;31,9517
13.05. 07:00;42,4154
13.05. 08:00;68,575
13.05. 09:00;83,131
13.05. 10:00;84,25
13.05. 11:00;86,828
13.05. 12:00;80,779
13.05. 13:00;68,8
13.05. 14:00;64,984
13.05. 15:00;70,344
13.05. 16:00;71,938
13.05. 17:00;70,601
13.05. 18:00;56,705
13.05. 19:00;39,9471
13.05. 20:00;35,8363
13.05. 21:00;33,8891
13.05. 22:00;32,1287
13.05. 23:00;30,8503
14.05. 00:00;27,0149
14.05. 01:00;23,6024
14.05. 02:00;21,7536
14.05. 03:00;21,8716
14.05. 04:00;25,9921
14.05. 05:00;29,5226
14.05. 06:00;31,9517
14.05. 07:00;42,4154
14.05. 08:00;68,575
14.05. 09:00;83,131
14.05. 10:00;84,25
14.05. 11:00;86,828
14.05. 12:00;80,779
14.05. 13:00;68,8
14.05. 14:00;64,984
14.05. 15:00;70,344
14.05. 16:00;71,938
14.05. 17:00;70,601
14.05. 18:00;56,705
14.05. 19:00;39,9471
14.05. 20:00;35,8363
14.05. 21:00;33,8891
14.05. 22:00;32,1287
14.05. 23:00;30,8503
15.05. 00:00;27,0149
